order_id,order_date,delivery_date,origin_city,destination_city,distance_km,vehicle_type,delivery_time_hours,delivery_cost,weather_condition,traffic_level,delayed,customer_rating,is_weekend,month,day_of_week
ORD-10157,2023-07-18,2023-07-18 14:00:00,Abuja,Ibadan,454.32,Bike,10.483741943469244,591.3896313281138,Rain,Medium,0,4.868208349029539,False,7,Tuesday
ORD-10158,2023-12-30,2024-01-01 06:00:00,Lagos,Abuja,77.52,Truck,1.7841528034649217,117.1929807742476,Rain,High,0,2.5452754595521014,True,12,Saturday
ORD-10159,2023-05-20,2023-05-21 05:00:00,Lagos,Port Harcourt,436.19,Truck,7.614419935404171,711.105886699554,Rain,Medium,0,,True,5,Saturday
ORD-10160,2023-08-13,2023-08-14 06:00:00,Port Harcourt,Kano,353.91,Van,13.558958802657463,584.8634270932737,Storm,Low,0,3.560326678255965,True,8,Sunday
ORD-10161,2023-02-16,2023-02-19 00:00:00,Kano,Port Harcourt,368.49,Truck,6.4225194145889555,866.370482642036,Storm,Medium,0,2.7830951146018883,False,2,Thursday
ORD-10162,2023-01-15,2023-01-17 23:00:00,Ibadan,Port Harcourt,492.44,Van,9.194874594734234,368.9977814634735,Clear,High,1,4.674740905155321,True,1,Sunday
ORD-10163,2023-01-15,2023-01-15 10:00:00,Ibadan,Kano,259.9,Van,5.954042203437539,337.3516054716937,Clear,Low,0,3.3379931041147524,True,1,Sunday
ORD-10164,2023-08-06,2023-08-08 10:00:00,abuja,Ibadan,,Bike,19.896676275553006,468.68987466919464,Rain,High,0,3.8434890073448074,True,8,Sunday
ORD-10165,2023-02-19,2023-02-22 00:00:00,Abuja,Port Harcourt,460.01,Van,13.5881188976565,549.2088848085674,Clear,Medium,1,3.630544852224518,True,2,Sunday
ORD-10166,2023-07-23,2023-07-25 14:00:00,Port Harcourt,Lagos,113.08,Truck,2.9681674816253043,88.39622372909554,Storm,Low,0,3.7459194318486992,True,7,Sunday
ORD-10167,2023-08-07,2023-08-08 08:00:00,Lagos,Abuja,210.04,Van,3.7113582447642517,257.25442914091525,Rain,Medium,0,4.080660719798826,False,8,Monday
ORD-10168,2023-08-11,2023-08-11 17:00:00,lagos,Lagos,7.53,Bike,0.16179110746886813,6.446221661058456,Rain,High,1,2.8716568193827823,False,8,Friday
ORD-10169,2023-04-30,2023-04-30 20:00:00,Ibadan,Kano,207.9,Van,8.879308016113365,518.4503139175449,Clear,Low,0,3.9884625433001095,True,4,Sunday
ORD-10170,2023-09-16,2023-09-17 18:00:00,Ibadan,Kano,34.47,Van,0.6894218020549067,31.70589158800968,Storm,Medium,1,3.012849101205018,True,9,Saturday
ORD-10171,2023-10-07,2023-10-09 11:00:00,Ibadan,Abuja,96.15,TRUCK,4.480013955913094,138.85347354465287,Clear,High,0,2.664271598570881,True,10,Saturday
ORD-10172,2023-11-13,2023-11-14 16:00:00,Ibadan,Kano,387.99,Truck,10.175037875654787,600.9113611928155,Clear,High,0,3.501907652188315,False,11,Monday
ORD-10173,2023-11-20,2023-11-21 15:00:00,Kano,Port Harcourt,280.26,Van,10.693024495233605,242.10435570520937,Storm,High,1,4.865288655334082,False,11,Monday
ORD-10174,2023-09-27,2023-09-29 20:00:00,Ibadan,Port Harcourt,187.28,TRUCK,6.074644643217614,334.8564689156057,Storm,Low,0,2.563465889150862,False,9,Wednesday
ORD-10175,2023-03-19,2023-03-21 14:00:00,Abuja,Ibadan,78.92,Truck,1.6225699511823375,143.46455499109828,Storm,Low,0,3.0549304048323735,True,3,Sunday
ORD-10176,2023-08-24,2023-08-26 20:00:00,Port Harcourt,Kano,116.31,Van,2.481242431001563,62.74006529242019,Clear,Low,0,4.4997902134329735,False,8,Thursday
ORD-10177,2023-06-13,2023-06-14 19:00:00,Port Harcourt,Lagos,90.09,Van,1.9538127126683902,87.9607734889992,Clear,Medium,0,3.107930477498635,False,6,Tuesday
ORD-10178,2023-08-27,2023-08-27 16:00:00,Ibadan,Ibadan,361.41,Truck,6.664655557169779,780.8045225063129,Storm,Medium,0,4.170212841426615,True,8,Sunday
ORD-10179,2023-09-09,2023-09-10 06:00:00,Port Harcourt,Lagos,103.29,Bike,3.255698656730972,236.81005339009295,Storm,High,0,2.71377132713617,True,9,Saturday
ORD-10180,2023-11-11,2023-11-12 21:00:00,Port Harcourt,Ibadan,104.74,Truck,4.973105122032589,90.37709494261074,Rain,High,0,3.5535613764812446,True,11,Saturday
ORD-10181,2023-03-11,2023-03-11 19:00:00,Ibadan,Lagos,446.44,Bike,8.471710154530212,528.4218769839995,Storm,Low,0,3.4492310204181673,True,3,Saturday
ORD-10182,2023-01-16,2023-01-17 13:00:00,ibadan,Abuja,295.56,Van,9.620296557826492,516.7269024077801,Rain,High,0,3.8801179521299507,False,1,Monday
ORD-10183,2023-03-17,2023-03-17 12:00:00,Abuja,Lagos,218.63,Truck,6.879780449130377,524.0356930022726,Clear,High,1,2.8502829394161315,False,3,Friday
ORD-10184,2023-04-10,2023-04-10 15:00:00,Lagos,Port Harcourt,434.37,Truck,10.997475084087814,994.3183015919731,Rain,Low,1,3.5630337611730836,False,4,Monday
ORD-10185,2023-06-28,2023-06-30 18:00:00,Lagos,Abuja,12.21,Van,0.39711069445865366,19.331707522018373,Storm,Medium,0,3.1447192135830058,False,6,Wednesday
ORD-10186,2023-12-01,2023-12-03 13:00:00,Lagos,Lagos,70.54,Truck,1.3210428166105992,174.14945965365715,Clear,Low,0,2.929198214620759,False,12,Friday
ORD-10187,2023-08-05,2023-08-06 13:00:00,Lagos,Ibadan,136.88,Truck,6.6011989698403895,318.7384412840022,Rain,High,0,3.941291188785634,True,8,Saturday
ORD-10188,2023-07-29,2023-07-29 03:00:00,Abuja,Abuja,137.75,TRUCK,3.266763290242728,248.3413169909386,Rain,Low,1,3.016053179401508,True,7,Saturday
ORD-10189,2023-05-30,2023-06-01 16:00:00,Kano,Port Harcourt,6.49,Truck,0.25475531608786806,14.927241971188405,Rain,Low,1,,False,5,Tuesday
ORD-10190,2023-04-16,2023-04-18 08:00:00,Kano,Abuja,300.66,Truck,6.45172822814993,255.78425726185273,Rain,High,1,3.546926312230183,True,4,Sunday
ORD-10191,2023-03-02,2023-03-03 17:00:00,Lagos,Ibadan,192.19,Van,4.715542751969618,114.14777830899565,Rain,Low,0,4.345084041065926,False,3,Thursday
ORD-10192,2023-11-27,2023-11-28 00:00:00,Abuja,Abuja,42.32,Bike,0.9590699151287224,41.926348643427005,Rain,Low,0,3.2217343419267497,False,11,Monday
ORD-10193,2023-07-30,2023-08-02 00:00:00,abuja,Kano,178.48,Van,3.660239520943731,,Storm,Medium,0,3.690126005497749,True,7,Sunday
ORD-10194,2023-04-29,2023-04-30 09:00:00,Ibadan,Kano,332.17,VAN,5.779564392857434,,Rain,Medium,0,2.5779578376532117,True,4,Saturday
ORD-10195,2023-08-15,2023-08-17 08:00:00,port harcourt,Lagos,1318.7,Bike,3.0105163363961425,79.49804404833618,Storm,High,0,3.9921071222922233,False,8,Tuesday
ORD-10196,2023-12-11,2023-12-12 04:00:00,Port Harcourt,Lagos,,Van,3.300582044642114,119.66724178663114,Rain,Medium,0,4.320471890509008,False,12,Monday
ORD-10197,2023-01-29,2023-01-31 16:00:00,Kano,Abuja,,Truck,5.222347261041885,340.01677361676,Storm,High,0,4.547755794185499,True,1,Sunday
ORD-10198,2023-04-22,2023-04-23 07:00:00,Ibadan,Lagos,399.91,Bike,8.36844357031521,2088.110618296344,Clear,Medium,0,3.402434742350067,True,4,Saturday
ORD-10199,2023-04-25,2023-04-27 07:00:00,Abuja,Kano,46.7,Truck,0.8237414925058002,36.128860127831,Clear,High,1,3.615014432394889,False,4,Tuesday
ORD-10200,2023-09-01,2023-09-02 17:00:00,Ibadan,Kano,93.38,Bike,2.240616064198898,209.72136430827797,Storm,Medium,1,4.516402869653625,False,9,Friday
ORD-10201,2023-09-05,2023-09-05 08:00:00,Ibadan,Abuja,329.73,Truck,6.913874050131571,,Clear,High,0,3.723562409107851,False,9,Tuesday
ORD-10202,2023-10-07,2023-10-08 22:00:00,Port Harcourt,Kano,111.38,Truck,1.8717213686336636,265.98865850858994,Clear,High,0,4.263937931289221,True,10,Saturday
ORD-10203,2023-11-21,2023-11-23 14:00:00,Kano,Kano,462.7,Truck,16.99664861917053,756.9265163534033,Storm,High,1,2.584864946464497,False,11,Tuesday
ORD-10204,2023-11-30,2023-12-01 03:00:00,Abuja,Kano,349.01,Van,10.942824182790062,819.7520322967257,Rain,Medium,1,4.860666222783585,False,11,Thursday
ORD-10205,2023-10-03,2023-10-03 16:00:00,Abuja,Port Harcourt,237.63,Truck,4.361647556106237,520.1955471477776,Rain,High,0,4.5722886853766935,False,10,Tuesday
ORD-10206,2023-03-01,2023-03-02 04:00:00,Lagos,Port Harcourt,19.47,Truck,0.44400563178291186,18.691544123983157,Clear,Medium,0,2.692383004073023,False,3,Wednesday
ORD-10207,2023-12-20,2023-12-22 05:00:00,Abuja,Kano,348.45,Van,10.372079625897308,679.3149630783938,Storm,Low,0,3.288225844576526,False,12,Wednesday
ORD-10208,2023-08-01,2023-08-03 06:00:00,Kano,Kano,270.21,Bike,5.23369393532409,307.3652276345492,Clear,Medium,0,4.714944370590468,False,8,Tuesday
ORD-10209,2023-09-11,2023-09-14 00:00:00,Kano,Lagos,308.32,Van,10.51627036077384,169.2064979390236,Clear,High,1,2.553173527125968,False,9,Monday
ORD-10210,2023-03-06,2023-03-06 15:00:00,Abuja,Kano,437.48,VAN,10.629415188071883,1040.3866734908436,Storm,Medium,1,4.994835276333344,False,3,Monday
ORD-10211,2023-10-20,2023-10-20 12:00:00,Port Harcourt,Abuja,176.01,Bike,3.47245159889507,229.49272020872542,Clear,Low,0,4.068763658045925,False,10,Friday
ORD-10212,2023-10-06,2023-10-07 10:00:00,Ibadan,Ibadan,436.96,Bike,7.3607719691762385,889.8895018444797,Clear,High,0,3.5533925056926754,False,10,Friday
ORD-10213,2023-04-07,2023-04-09 03:00:00,Kano,Lagos,369.05,Truck,12.488542793788003,266.0659429022824,Storm,Low,0,3.2180974791352046,False,4,Friday
ORD-10214,2023-12-08,2023-12-09 21:00:00,Ibadan,Kano,148.86,Van,5.072874427340686,86.96198441853767,Clear,Low,0,4.969305974340079,False,12,Friday
ORD-10215,2023-08-03,2023-08-05 05:00:00,Abuja,Abuja,214.46,Van,6.062804979608266,398.7443124927115,Rain,Low,0,4.8749029598755635,False,8,Thursday
ORD-10216,2023-11-04,2023-11-06 23:00:00,Abuja,Kano,393.39,Bike,16.68572517550279,525.2392027720659,Storm,Low,1,4.861830055728525,True,11,Saturday
ORD-10217,2023-09-18,2023-09-20 03:00:00,Port Harcourt,Port Harcourt,234.23,Truck,5.259286959648503,195.36372238629355,Storm,Medium,1,3.0791792534586087,False,9,Monday
ORD-10218,2023-03-21,2023-03-22 00:00:00,Lagos,Abuja,471.42,Van,10.251410735924509,808.7085596835835,Clear,Medium,0,3.0766745292943964,False,3,Tuesday
ORD-10219,2023-07-29,2023-07-30 14:00:00,port harcourt,Ibadan,89.09,Truck,3.0913152423477768,77.76456954886328,Clear,High,1,3.3753131479168252,True,7,Saturday
ORD-10220,2023-07-20,2023-07-22 03:00:00,Port Harcourt,Lagos,29.86,Bike,0.5081333221277053,67.70969305001579,Storm,High,1,4.987269556616088,False,7,Thursday
ORD-10221,2023-11-14,2023-11-16 06:00:00,Ibadan,Port Harcourt,87.77,Truck,2.4482784267207163,176.98618202509616,Rain,Medium,0,2.8847397658496376,False,11,Tuesday
ORD-10222,2023-05-03,2023-05-05 21:00:00,Kano,Port Harcourt,408.1,Van,14.083280805399665,386.72993721822496,Storm,Low,0,3.982349837104258,False,5,Wednesday
ORD-10223,2023-08-26,2023-08-26 08:00:00,Port Harcourt,Lagos,290.46,Bike,12.276689083981909,654.9645643192405,Storm,Low,0,2.8237873032070104,True,8,Saturday
ORD-10224,2023-09-01,2023-09-02 23:00:00,Port Harcourt,Port Harcourt,4444.9,Van,7.6338670440787695,988.6592091966403,Rain,Medium,1,4.138104951597555,False,9,Friday
ORD-10225,2023-06-27,2023-06-28 16:00:00,abuja,Abuja,275.88,Truck,11.749839129320254,363.3081448438887,Rain,High,0,3.1493844594008156,False,6,Tuesday
ORD-10226,2023-04-03,2023-04-04 02:00:00,Kano,Lagos,361.99,VAN,9.087228136233474,239.67083939281895,Storm,High,0,4.20814690914899,False,4,Monday
ORD-10227,2023-07-26,2023-07-27 14:00:00,Ibadan,Abuja,38.99,Van,0.7213921049880142,58.10652617654972,Clear,High,0,3.9810194616487937,False,7,Wednesday
ORD-10228,2023-10-29,2023-10-31 04:00:00,Lagos,Ibadan,,Bike,12.16429345644681,765.6504465073298,Clear,Medium,0,3.167570675423553,True,10,Sunday
ORD-10229,2023-05-12,2023-05-13 16:00:00,Port Harcourt,Kano,439.44,Truck,8.467534808954486,798.420148444597,Rain,Medium,1,4.668235502399506,False,5,Friday
ORD-10230,2023-07-05,2023-07-07 03:00:00,Kano,Kano,354.47,Truck,6.62801919173507,671.700418035822,Rain,Low,0,4.046528445537961,False,7,Wednesday
ORD-10231,2023-02-06,2023-02-07 03:00:00,Kano,Port Harcourt,376.61,Bike,14.29574402677959,851.7944732438169,Rain,High,1,2.573118207586398,False,2,Monday
ORD-10232,2023-09-05,2023-09-05 12:00:00,Kano,Ibadan,413.08,Van,16.421521421418827,483.40179263473266,Clear,High,1,2.9018997401207707,False,9,Tuesday
ORD-10233,2023-07-24,2023-07-24 23:00:00,Port Harcourt,Abuja,409.17,Truck,7.678843594931391,,Clear,Medium,0,3.217595332937282,False,7,Monday
ORD-10234,2023-07-07,2023-07-07 15:00:00,Port Harcourt,Lagos,308.85,Van,5.212882833056686,544.6962156381961,Storm,High,0,4.0850142577490285,False,7,Friday
ORD-10235,2023-07-03,2023-07-05 00:00:00,Ibadan,Abuja,270.45,TRUCK,5.282864653508815,193.0908275415018,Rain,Low,1,3.8531664466902757,False,7,Monday
ORD-10236,2023-12-28,2023-12-27 19:00:00,Kano,Ibadan,481.53,Van,14.299379983833331,850.01784040158,Storm,Low,1,2.756274319976698,False,12,Thursday
ORD-10237,2023-11-27,2023-11-28 03:00:00,Abuja,Ibadan,468.68,Truck,9.863743439314488,297.92774572282394,Storm,Low,0,4.2704302216132035,False,11,Monday
ORD-10238,2023-05-27,2023-05-29 17:00:00,Lagos,Kano,34.61,Van,0.7995505623569328,41.247025202283666,Storm,High,0,2.614355084531282,True,5,Saturday
ORD-10239,2023-09-02,2023-09-02 09:00:00,Lagos,Kano,435.9,Van,7.395711965243781,1062.617714238066,Storm,Low,1,2.82521560032658,True,9,Saturday
ORD-10240,2023-03-12,2023-03-14 12:00:00,Kano,Port Harcourt,379.37,Bike,18.0794634834261,206.47102348711138,Clear,High,0,,True,3,Sunday
ORD-10241,2023-03-06,2023-03-08 21:00:00,Kano,Abuja,385.43,Van,8.143148524448504,536.4435602375802,Storm,Medium,0,4.992811250394277,False,3,Monday
ORD-10242,2023-02-23,2023-02-23 02:00:00,Port Harcourt,Port Harcourt,213.66,Bike,5.614434360993617,176.74973127162409,Clear,Medium,1,4.234205564453721,False,2,Thursday
ORD-10243,2023-07-31,2023-08-01 04:00:00,Kano,Kano,111.16,Truck,4.771789914730704,,Rain,Low,0,3.1831488174955234,False,7,Monday
ORD-10244,2023-01-23,2023-01-24 21:00:00,Kano,Ibadan,475.48,Bike,-5.0,648.8731023994727,Storm,Medium,1,3.5493182923153057,False,1,Monday
ORD-10245,2023-01-02,2023-01-04 04:00:00,Abuja,Abuja,319.62,Truck,8.902127751839211,335.09932594936384,Clear,Medium,1,3.5233350157876075,False,1,Monday
ORD-10246,2023-02-05,2023-02-05 15:00:00,Port Harcourt,Port Harcourt,447.16,Truck,15.314650951963413,414.1637989037125,Clear,Low,0,4.129167063439713,True,2,Sunday
ORD-10247,2023-04-09,2023-04-10 16:00:00,Port Harcourt,Port Harcourt,184.89,Truck,3.3878565256180235,267.428559296404,Storm,Low,1,2.9638137892578027,True,4,Sunday
ORD-10248,2023-03-05,2023-03-05 07:00:00,Kano,Kano,434.44,BIKE,8.507775948411973,887.058572374324,Rain,Low,1,4.402559977357497,True,3,Sunday
ORD-10249,2023-01-23,2023-01-25 14:00:00,Abuja,Port Harcourt,313.48,Van,12.415150248463808,177.13261349383532,Clear,High,1,4.041625786301845,False,1,Monday
ORD-10250,2023-10-26,2023-10-26 15:00:00,Ibadan,Abuja,398.47,Truck,10.149284919134749,292.7225881116907,Rain,High,0,4.213913218072428,False,10,Thursday
ORD-10251,2023-02-17,2023-02-18 05:00:00,Abuja,Port Harcourt,,TRUCK,7.698514833876752,319.9535512461255,Storm,High,0,3.954928504785997,False,2,Friday
ORD-10252,2023-03-14,2023-03-14 03:00:00,Ibadan,Abuja,135.23,TRUCK,2.605468990460493,151.55549541046975,Clear,Medium,0,2.529051349770252,False,3,Tuesday
ORD-10253,2023-08-25,2023-08-27 00:00:00,Abuja,Lagos,37.15,Bike,1.0406237595028576,54.23445541948227,Rain,Medium,0,,False,8,Friday
ORD-10254,2023-10-11,2023-10-12 04:00:00,abuja,Port Harcourt,347.8,TRUCK,6.392807013522367,716.3643478742141,Storm,Medium,0,3.7012673681445722,False,10,Wednesday
ORD-10255,2023-01-29,2023-01-31 10:00:00,Port Harcourt,Ibadan,53.36,Van,1.7977346003050834,131.97663195346988,Storm,Low,0,3.74722038362839,True,1,Sunday
ORD-10256,2023-08-31,2023-09-01 03:00:00,Port Harcourt,Ibadan,309.46,Van,6.433867255608542,501.10776318372086,Storm,Low,0,3.3161532706099797,False,8,Thursday
ORD-10257,2023-07-14,2023-07-16 22:00:00,Ibadan,Lagos,259.34,Truck,11.028864562671144,311.5331766795778,Rain,Medium,0,2.6964462428875517,False,7,Friday
ORD-10258,2023-04-11,2023-04-13 08:00:00,Port Harcourt,Ibadan,199.06,Bike,7.865301232346615,325.47936250989153,Clear,Low,0,4.501466747772707,False,4,Tuesday
ORD-10259,2023-05-29,2023-05-29 12:00:00,Abuja,Port Harcourt,100.87,Truck,3.7780012048632514,71.5305161090619,Storm,Low,0,4.266189316217253,False,5,Monday
ORD-10260,2023-11-02,2023-11-04 00:00:00,Lagos,Ibadan,16.76,Van,0.2917396095847703,10.122077427997356,Rain,Low,0,4.2726512986272915,False,11,Thursday
ORD-10261,2023-02-07,2023-02-08 03:00:00,Port Harcourt,Ibadan,435.61,Van,8.969909577127494,916.286540532064,Storm,High,0,4.537062784366281,False,2,Tuesday
ORD-10262,2023-09-13,2023-09-13 20:00:00,Lagos,Kano,40.98,Van,0.7345051376813657,65.37067114956022,Clear,Low,1,3.6307957112957503,False,9,Wednesday
ORD-10263,2023-07-28,2023-07-28 10:00:00,Lagos,Ibadan,322.15,Van,7.846579423960878,632.4381288669603,Clear,Medium,0,2.6508802099764095,False,7,Friday
ORD-10264,2023-08-31,2023-09-01 01:00:00,Port Harcourt,Port Harcourt,124.3,VAN,4.711583754214655,278.8753946548214,Rain,Medium,0,4.939663139547829,False,8,Thursday
ORD-10265,2023-08-31,2023-09-02 09:00:00,Ibadan,Abuja,169.11,Van,6.197975310077378,351.64682908572934,Clear,Medium,0,3.7454892911328477,False,8,Thursday
ORD-10266,2023-03-27,2023-03-28 01:00:00,Abuja,Ibadan,278.13,Bike,5.703116681681256,266.14523441294824,Clear,Low,1,4.936982905366958,False,3,Monday
ORD-10267,2023-03-27,2023-03-29 07:00:00,Port Harcourt,Kano,325.51,Bike,11.632960929234946,605.5971903876192,Clear,Medium,0,2.576631255514515,False,3,Monday
ORD-10268,2023-05-08,2023-05-08 01:00:00,Lagos,Port Harcourt,129.58,Truck,3.365284379850163,289.81150250163597,Clear,Medium,1,4.356766302999953,False,5,Monday
ORD-10269,2023-08-29,2023-08-29 12:00:00,Port Harcourt,Lagos,213.32,Truck,6.30426693183984,264.9599778397509,Clear,High,1,2.600272978531206,False,8,Tuesday
ORD-10270,2023-04-01,2023-04-03 13:00:00,ibadan,Abuja,433.65,VAN,10.05052114273022,597.2361530631317,Clear,Medium,1,3.716672353561757,True,4,Saturday
ORD-10271,2023-09-16,2023-09-16 12:00:00,Abuja,Lagos,,Van,7.796805502010968,586.8691393908005,Rain,Low,0,3.9808758214834055,True,9,Saturday
ORD-10272,2023-04-06,2023-04-06 01:00:00,Ibadan,Kano,4562.7,TRUCK,16.05087505212557,796.6169261650206,Rain,Low,0,4.332782556038202,False,4,Thursday
ORD-10273,2023-05-10,2023-05-12 20:00:00,Abuja,Lagos,,Van,1.3704686516580025,154.49903500472996,Storm,Medium,0,3.093858312309694,False,5,Wednesday
ORD-10274,2023-01-09,2023-01-09 20:00:00,Lagos,Ibadan,4857.3,Truck,17.832101294594633,1072.8659428048113,Clear,Low,0,3.1180776860079424,False,1,Monday
ORD-10275,2023-02-08,2023-02-09 01:00:00,Ibadan,Kano,435.5,Bike,11.5174436430794,666.1559152727601,Storm,High,0,3.9823771285873186,False,2,Wednesday
ORD-10276,2023-02-08,2023-02-09 10:00:00,Port Harcourt,Lagos,82.6,Truck,2.317408581664971,201.44691564978947,Storm,High,0,4.14184166135323,False,2,Wednesday
ORD-10277,2023-07-27,2023-07-27 22:00:00,Ibadan,Abuja,163.27,Bike,3.2052109445178125,124.37048517096996,Clear,Low,1,3.634473853459098,False,7,Thursday
ORD-10278,2023-01-14,2023-01-16 18:00:00,port harcourt,Port Harcourt,118.79,TRUCK,5.17832056384984,99.72608309069794,Storm,Medium,0,3.3425079410782157,True,1,Saturday
ORD-10279,2023-05-25,2023-05-25 05:00:00,Lagos,Port Harcourt,414.61,Van,11.134803868921253,413.5438491151145,Storm,High,0,4.266943042213614,False,5,Thursday
ORD-10280,2023-09-30,2023-09-30 12:00:00,Port Harcourt,Kano,84.35,Van,3.158611898147216,48.3614697236887,Clear,Medium,1,,True,9,Saturday
ORD-10281,2023-09-15,2023-09-17 15:00:00,Abuja,Lagos,237.84,Bike,4.423546139226468,502.1611783552813,Storm,Medium,0,4.670678201283147,False,9,Friday
ORD-10282,2023-02-18,2023-02-20 05:00:00,Port Harcourt,Lagos,103.71,Van,4.237076109035158,107.80646442085398,Clear,Low,0,3.82792382000258,True,2,Saturday
ORD-10283,2023-10-25,2023-10-24 19:00:00,Port Harcourt,Ibadan,468.37,Bike,21.71018862205438,348.5702408497525,Storm,High,0,4.834687543819762,False,10,Wednesday
ORD-10284,2023-02-05,2023-02-05 10:00:00,Port Harcourt,Abuja,158.76,Van,3.9404912993112085,92.58021420568049,Clear,Medium,0,4.966575307397117,True,2,Sunday
ORD-10285,2023-07-26,2023-07-28 22:00:00,Ibadan,Kano,482.59,Van,23.893433785286216,1159.964699054802,Storm,Medium,0,4.669795736300055,False,7,Wednesday
ORD-10286,2023-01-04,2023-01-06 21:00:00,Ibadan,Kano,227.92,Truck,5.610498504972606,336.79582514431445,Clear,High,0,2.849128136890782,False,1,Wednesday
ORD-10287,2024-01-01,2024-01-02 07:00:00,ibadan,Kano,15.96,Van,0.49385470132989867,30.473409946553765,Storm,Medium,0,4.183581083312293,False,1,Monday
ORD-10288,2023-11-28,2023-11-28 17:00:00,Ibadan,Abuja,484.99,Truck,20.415449380093218,894.905602636008,Storm,High,0,4.670355635943763,False,11,Tuesday
ORD-10289,2023-08-12,2023-08-12 13:00:00,Port Harcourt,Ibadan,89.4,Bike,1.8740159023272405,194.5550137890821,Rain,Low,1,4.208120070724115,True,8,Saturday
ORD-10290,2023-07-02,2023-07-02 11:00:00,Kano,Abuja,249.09,Bike,5.570752224498124,557.4160851676079,Storm,Low,0,2.575967649242092,True,7,Sunday
ORD-10291,2023-11-03,2023-11-05 19:00:00,Abuja,Kano,465.54,Van,9.784143139199735,862.6580832294787,Storm,Medium,0,4.147213675581643,False,11,Friday
ORD-10292,2023-04-29,2023-04-30 20:00:00,Ibadan,Ibadan,197.54,Van,4.289748555232717,140.88277441408096,Storm,Medium,0,4.998534314426666,True,4,Saturday
ORD-10293,2023-02-16,2023-02-18 02:00:00,Lagos,Kano,25.06,Truck,0.42412059910880134,32.924226991430274,Rain,Medium,1,4.455963710145683,False,2,Thursday
ORD-10294,2023-02-10,2023-02-10 07:00:00,Port Harcourt,Abuja,283.94,Truck,5.731765135762992,,Clear,Medium,0,,False,2,Friday
ORD-10295,2023-11-20,2023-11-21 14:00:00,Kano,Port Harcourt,334.13,Truck,6.38702903157013,676.4696641658212,Storm,Medium,1,3.5889582870323324,False,11,Monday
ORD-10296,2023-11-05,2023-11-05 02:00:00,Port Harcourt,Lagos,409.1,Van,16.490407406077804,,Clear,Low,0,3.3114645747506755,True,11,Sunday
ORD-10297,2023-04-27,2023-04-29 00:00:00,Ibadan,Abuja,1838.6000000000001,Bike,5.129033771098375,347.66720124399615,Clear,High,0,3.6217340565563267,False,4,Thursday
ORD-10298,2023-06-16,2023-06-17 19:00:00,Kano,Port Harcourt,119.53,Van,3.421979809997792,114.09607709352899,Rain,Medium,0,4.008621483453445,False,6,Friday
